Timestamp,pres,temp1,umid,temp2,V450,B500,G550,Y570,O600,R650,temps1,temps2,lumina
2/24/2022 11:00,9.996.518.555,52.421.875,8.001.098.633,59.609.375,837.363.205,6.301.983.643,6.711.469.269,5.867.925.644,7.593.798.065,6.290.655.518,52.421.875,59.609.375,4.113.946.419
2/24/2022 12:00,9.992.740.479,5.296.875,6.652.526.855,16.546.875,3.370.300.293,2.529.042.816,3.009.320.679,2.555.594.788,3.430.906.677,2.383.414.764,5.296.875,16.546.875,1.727.858.002
2/24/2022 13:00,9.989.037.476,5.359.375,5.316.162.109,13.75,1.069.959.717,8.278.933.716,7.913.768.005,7.091.694.641,8.018.605.804,6.289.695.358,5.359.375,13.75,4.829.229.469
2/24/2022 14:00,9.985.511.475,5.484.375,6.238.098.145,9.890.625,1.000.555.954,6.531.147.766,6.130.044.937,4.878.995.514,5.162.981.796,320.802.803,5.484.375,9.890.625,3.591.675.758
2/24/2022 15:00,9.980.956.421,5.671.875,5.706.787.109,109.140.625,1.711.689.606,1.380.488.892,1.576.308.441,1.268.878.098,1.744.086.304,1.346.702.728,5.671.875,109.140.625,9.028.154.069
2/24/2022 16:00,9.977.814.331,584.375,631.072.998,78.203.125,7.969.550.323,6.314.362.717,5.708.957.291,4.940.828.705,6.216.230.392,5.945.077.133,584.375,78.203.125,3.709.500.656
2/24/2022 17:00,9.976.015.625,596.875,6.283.569.336,6.1875,2.836.075.401,206.205.883,2.129.109.955,1.520.834.541,2.069.909.668,1.357.482.052,596.875,6.1875,1.197.547.045
2/24/2022 18:00,9.977.214.355,60.546.875,7.872.009.277,3.546.875,58.519.095,34.204.766,21.211.555,15.302.515,15.946.915,17.244.438,60.546.875,3.546.875,162.429.284
2/24/2022 19:00,9.975.099.487,6.0625,9.128.417.969,1.125,0,0,0,0,0,0,6.0625,1.125,0
2/24/2022 20:00,9.973.224.487,6.015.625,9.703.674.316,-0.25,0,0,0,0,0,0,6.015.625,-0.25,0
2/24/2022 21:00,9.970.758.667,5.921.875,9.999.694.824,-12.734.375,0,0,0,0,0,0,5.921.875,-12.734.375,0
2/24/2022 22:00,9.968.359.985,578.125,9.999.694.824,-21.328.125,0,0,0,0,0,0,578.125,-21.328.125,0
2/24/2022 23:00,9.964.050.903,5.625,9.999.694.824,-26.953.125,0,0,0,0,0,0,5.625,-26.953.125,0
2/25/2022 0:00,9.956.618.652,5.453.125,9.999.694.824,-28.828.125,0,0,0,0,0,0,5.453.125,-28.828.125,0
2/25/2022 1:00,995.138.855,52.578.125,9.999.694.824,-33.515.625,0,0,0,0,0,0,52.578.125,-33.515.625,0
2/25/2022 2:00,9.945.129.395,5.078.125,9.999.694.824,-31.484.375,0,0,0,0,0,0,5.078.125,-31.484.375,0
2/25/2022 3:00,9.935.672.607,4.890.625,9.999.694.824,-33.359.375,0,0,0,0,0,0,4.890.625,-33.359.375,0
2/25/2022 4:00,9.928.694.458,4.703.125,9.999.694.824,-40.078.125,0,0,0,0,0,0,4.703.125,-40.078.125,0
2/25/2022 5:00,9.922.924.805,45.390.625,9.999.694.824,-40.546.875,0,0,0,0,0,0,45.390.625,-40.546.875,0
2/25/2022 6:00,9.917.570.801,4.375,9.999.694.824,-390.625,150.049,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,4.375,-390.625,8.008.442
2/25/2022 7:00,9.917.731.934,421.875,9.999.694.824,-3.984.375,1.195.740.128,1.228.602.695,101.285.181,9.805.380.821,9.392.733.574,1.146.640.015,421.875,-3.984.375,6.503.646.088
2/25/2022 8:00,9.919.122.925,4.078.125,9.664.001.465,6.640.625,6.936.441.803,9.283.564.758,9.024.799.347,9.604.505.157,8.237.301.636,8.858.827.209,4.078.125,6.640.625,5.194.543.991
2/25/2022 9:00,9.919.896.851,39.609.375,8.055.114.746,578.125,1.106.627.045,1.516.121.979,1.099.195.786,1.330.261.841,7.505.098.724,8.832.294.464,39.609.375,578.125,668.594.597
2/25/2022 10:00,9.916.724.243,38.828.125,512.298.584,146.875,1.179.598.465,1.415.270.233,103.476.059,1.187.493.362,7.401.992.798,7.605.713.654,38.828.125,146.875,6.317.893.295
2/25/2022 11:00,991.194.397,39.140.625,4.157.409.668,179.140.625,1.425.854.492,1.753.639.984,1.323.152.771,1.494.105.682,959.888.916,9.385.626.221,39.140.625,179.140.625,7.895.204.467
2/25/2022 12:00,9.906.871.948,41.015.625,3.590.698.242,31.640.625,1.951.781.158,2.244.953.613,1.923.033.905,1.935.443.573,1.556.865.387,1.300.643.005,41.015.625,31.640.625,1.091.272.064
2/25/2022 13:00,9.901.861.572,446.875,3.264.770.508,238.984.375,1.773.686.218,1.920.578.156,1.766.493.835,1.662.567.291,1.432.590.942,1.119.308.853,446.875,238.984.375,9.675.225.295
2/25/2022 14:00,9.896.938.477,4.953.125,3.128.051.758,176.875,1.552.888.031,1.377.312.927,1.435.198.212,1.213.030.472,1.281.506.653,9.195.374.298,4.953.125,176.875,7.779.473.725
2/25/2022 15:00,9.894.623.413,546.875,3.186.340.332,13.359.375,9.903.633.118,8.520.058.441,8.557.666.016,7.010.527.039,6.616.926.575,478.086.586,546.875,13.359.375,4.538.967.705
2/25/2022 16:00,989.282.959,5.921.875,3.599.853.516,10.359.375,6.812.673.187,4.748.272.705,565.553.093,4.040.805.435,4.777.204.895,2.697.604.561,5.921.875,10.359.375,2.873.209.171
2/25/2022 17:00,9.900.913.086,621.875,4.349.060.059,8.203.125,3.477.985.001,2.621.550.941,2.474.858.284,2.037.117.958,2.382.959.747,2.082.782.936,621.875,8.203.125,1.507.725.487
2/25/2022 18:00,9.909.707.031,63.828.125,5.726.013.184,4.078.125,118.538.678,71.667.127,46.400.279,34.136.377,36.800.575,44.835.538,63.828.125,4.078.125,352.378.573
2/25/2022 19:00,9.916.185.303,64.453.125,6.300.964.355,23.671.875,0,0,0,0,0,0,64.453.125,23.671.875,0
2/25/2022 20:00,9.925.167.236,64.140.625,6.776.733.398,21.328.125,0,0,0,0,0,0,64.140.625,21.328.125,0
2/25/2022 21:00,9.933.093.872,6.328.125,7.063.293.457,2.5,0,0,0,0,0,0,6.328.125,2.5,0
2/25/2022 22:00,9.938.303.833,6.203.125,8.012.084.961,278.125,0,0,0,0,0,0,6.203.125,278.125,0
2/25/2022 23:00,9.942.481.079,60.859.375,8.153.381.348,428.125,0,0,0,0,0,0,60.859.375,428.125,0
2/26/2022 0:00,9.945.593.262,596.875,8.076.477.051,4.375,0,0,0,1.177.117,1.226.686,0,596.875,4.375,2.403.802
2/26/2022 1:00,9.950.524.292,5.875,8.288.879.395,41.640.625,0,0,0,0,0,0,5.875,41.640.625,0
2/26/2022 2:00,9.954.834.595,5.796.875,8.557.128.906,371.875,0,0,0,0,0,0,5.796.875,371.875,0
2/26/2022 3:00,9.959.586.182,5.734.375,8.631.896.973,30.546.875,0,0,0,0,0,0,5.734.375,30.546.875,0
2/26/2022 4:00,9.962.112.427,56.640.625,8.768.310.547,3.609.375,0,0,0,0,1.226.686,0,56.640.625,3.609.375,1.226.686
2/26/2022 5:00,9.966.361.694,5.609.375,8.783.874.512,3.484.375,0,0,0,0,0,0,5.609.375,3.484.375,0
2/26/2022 6:00,9.972.322.388,55.546.875,8.833.618.164,3.265.625,150.049,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,55.546.875,3.265.625,8.008.442
2/26/2022 7:00,9.978.616.333,5.5,8.800.048.828,3.109.375,135.224.123,8.720.586.777,7.276.889.324,5.577.178.001,6.759.038.448,6.243.635.654,5.5,3.109.375,480.997.405
2/26/2022 8:00,9.986.079.712,54.453.125,8.408.203.125,4.625,8.225.383.759,6.106.202.316,6.207.031.631,5.290.667.725,6.841.962.433,6.042.680.359,54.453.125,4.625,3.871.392.822
2/26/2022 9:00,9.993.947.144,53.984.375,7.614.135.742,65.546.875,1.869.587.708,1.402.177.582,1.529.276.123,1.306.825.104,1.731.529.999,1.433.820.496,53.984.375,65.546.875,9.273.217.012
2/26/2022 10:00,9.999.104.004,53.671.875,7.109.680.176,7.609.375,179.797.699,1.367.190.399,1.492.401.123,1.277.880.707,1.652.438.507,1.365.076.904,53.671.875,7.609.375,895.296.463
2/26/2022 11:00,1.000.135.559,5.375,7.077.636.719,9.1875,2.396.188.049,1.780.214.539,213.416.748,1.763.204.956,2.390.063.782,1.760.288.239,5.375,9.1875,1.222.412.704
2/26/2022 12:00,1.000.449.951,54.140.625,5.947.570.801,122.109.375,4.062.813.721,3.140.397.034,3.571.920.166,3.037.089.539,3.942.243.958,3.198.099.976,54.140.625,122.109.375,2.095.256.439
2/26/2022 13:00,1.000.442.627,5.5,5.772.705.078,11.078.125,3.000.615.845,2.315.475.464,2.794.851.379,2.235.476.685,3.017.247.314,2.166.006.317,5.5,11.078.125,15.529.673
2/26/2022 14:00,1.000.363.464,56.328.125,5.390.930.176,112.734.375,2.425.654.907,1.883.228.607,2.165.598.755,1.808.895.111,2.341.268.158,1.785.030.365,56.328.125,112.734.375,124.096.759
2/26/2022 15:00,1.000.338.806,578.125,4.883.422.852,11.265.625,202.001.236,1.448.030.548,2.055.944.977,1.530.807.648,2.065.151.215,1.208.430.786,578.125,11.265.625,1.032.837.753
2/26/2022 16:00,1.000.507.996,59.296.875,4.833.984.375,77.578.125,101.509.552,7.372.083.282,8.244.903.564,640.436.554,8.166.869.354,5.807.346.725,59.296.875,77.578.125,4.614.652.367
2/26/2022 17:00,1.000.962.036,6.046.875,5.442.199.707,4.6875,2.995.277.405,2.121.347.046,1.878.946.114,1.453.621.292,1.532.989.216,1.247.692.394,6.046.875,4.6875,1.122.987.347
2/26/2022 18:00,1.001.671.814,6.109.375,6.685.180.664,19.765.625,234.076.381,138.447.866,87.497.666,60.032.941,63.787.661,73.576.264,6.109.375,19.765.625,65.741.878
2/26/2022 19:00,1.002.233.582,6.109.375,7.143.249.512,875,0,0,0,0,0,0,6.109.375,875,0
2/26/2022 20:00,1.002.766.113,60.390.625,807.434.082,390.625,0,0,0,0,0,0,60.390.625,390.625,0
2/26/2022 21:00,1.003.157.959,59.296.875,8.418.884.277,-21.875,0,0,0,0,0,0,59.296.875,-21.875,0
2/26/2022 22:00,1.003.777.344,5.796.875,8.399.963.379,-9.375,0,0,0,0,0,0,5.796.875,-9.375,0
2/26/2022 23:00,1.004.008.911,56.484.375,8.745.117.188,-953.125,0,0,0,0,0,0,56.484.375,-953.125,0
2/27/2022 0:00,1.004.270.142,54.921.875,8.872.680.664,-734.375,0,0,0,0,0,0,54.921.875,-734.375,0
2/27/2022 1:00,1.004.509.583,534.375,8.856.506.348,-3.515.625,0,0,0,0,0,0,534.375,-3.515.625,0
2/27/2022 2:00,1.004.648.499,5.203.125,8.480.224.609,125,0,0,0,0,0,0,5.203.125,125,0
2/27/2022 3:00,1.004.625.793,5.078.125,9.121.398.926,-1.109.375,0,0,0,0,0,0,5.078.125,-1.109.375,0
2/27/2022 4:00,1.004.522.278,49.609.375,9.229.431.152,-7.265.625,0,0,0,0,0,0,49.609.375,-7.265.625,0
2/27/2022 5:00,1.004.476.807,484.375,9.114.379.883,-2.890.625,0,0,0,0,0,0,484.375,-2.890.625,0
2/27/2022 6:00,1.004.495.361,47.265.625,9.021.911.621,-109.375,3.000.979,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,47.265.625,-109.375,9.508.931
2/27/2022 7:00,1.004.611.328,4.640.625,9.223.937.988,46.875,1.674.396.324,1.149.117.279,9.749.361.038,7.872.555.256,9.899.353.981,1.063.981.724,4.640.625,46.875,6.639.622.355
2/27/2022 8:00,1.004.869.934,4.546.875,8.393.859.863,203.125,8.386.686.707,6.318.923.569,6.760.388.184,5.637.681.961,7.163.845.062,6.246.624.374,4.546.875,203.125,4.051.414.986
2/27/2022 9:00,1.005.278.931,4.453.125,7.322.692.871,60.859.375,1.961.847.534,1.431.525.574,1.555.382.233,1.297.647.858,1.769.413.757,1.445.901.794,4.453.125,60.859.375,946.171.875
2/27/2022 10:00,1.005.406.494,4.421.875,6.047.973.633,7.265.625,235.896.347,1.897.545.776,1.851.629.181,1.702.317.047,2.042.016.907,1.921.852.112,4.421.875,7.265.625,1.177.432.449
2/27/2022 11:00,1.005.255.127,44.453.125,5.621.032.715,102.109.375,3.562.068.176,275.040.863,3.082.991.028,2.611.794.739,3.293.119.202,2.769.977.417,44.453.125,102.109.375,1.807.035.919
2/27/2022 12:00,1.004.739.868,45.390.625,5.380.554.199,1.240.625,4.502.120.361,3.267.583.618,4.026.676.941,3.261.480.408,4.530.313.416,3.281.008.301,45.390.625,1.240.625,2.286.918.305
2/27/2022 13:00,1.004.260.132,46.796.875,4.988.708.496,94.609.375,1.259.503.403,101.480.423,1.260.189.285,1.057.828.827,1.297.195.435,8.872.969.055,46.796.875,94.609.375,6.776.818.085
2/27/2022 14:00,1.003.647.705,48.828.125,4.321.289.063,7.859.375,1.747.655.792,1.285.233.307,1.591.487.732,1.280.439.453,1.692.274.475,124.562.767,48.828.125,7.859.375,8.842.718.429
2/27/2022 15:00,1.003.062.744,50.546.875,3.851.318.359,107.265.625,1.645.219.116,1.226.513.367,1.751.146.393,1.268.899.841,1.709.021.912,1.154.383.774,50.546.875,107.265.625,8.755.184.403
2/27/2022 16:00,1.002.715.027,51.953.125,4.663.085.938,69.609.375,1.181.615.067,8.380.389.404,1.028.911.133,7.731.568.909,1.035.216.904,7.358.985.138,51.953.125,69.609.375,5.592.837.449
2/27/2022 17:00,1.002.681.091,53.046.875,5.053.710.938,521.875,3.741.170.502,2.662.596.703,242.461.338,204.924.221,2.480.235.863,2.350.186.729,53.046.875,521.875,1.570.804.539
2/27/2022 18:00,1.002.661.621,5.375,572.265.625,3.6875,471.153.736,283.410.907,190.904.006,137.722.626,16.560.258,226.476.938,5.375,3.6875,1.475.270.793
2/27/2022 19:00,1.002.598.999,5.390.625,625.579.834,3.109.375,0,0,0,0,0,0,5.390.625,3.109.375,0
2/27/2022 20:00,1.002.356.934,53.671.875,7.144.470.215,253.125,0,0,0,0,0,0,53.671.875,253.125,0
2/27/2022 21:00,1.002.303.894,5.328.125,6.854.248.047,25.859.375,0,0,0,0,0,0,5.328.125,25.859.375,0
2/27/2022 22:00,1.001.969.116,52.578.125,7.138.366.699,240.625,0,0,1.325.722,1.177.117,1.226.686,0,52.578.125,240.625,3.729.525
2/27/2022 23:00,1.001.712.585,51.953.125,7.168.273.926,25.078.125,0,0,0,1.177.117,1.226.686,0,51.953.125,25.078.125,2.403.802
2/28/2022 0:00,1.001.435.547,51.328.125,7.417.297.363,22.578.125,0,0,0,1.177.117,1.226.686,0,51.328.125,22.578.125,2.403.802
2/28/2022 1:00,100.114.093,50.703.125,7.395.629.883,18.515.625,0,0,0,0,0,0,50.703.125,18.515.625,0
2/28/2022 2:00,1.001.003.052,5,7.692.260.742,1.5625,0,0,1.325.722,1.177.117,1.226.686,0,5,1.5625,3.729.525
2/28/2022 3:00,1.000.812.195,49.296.875,813.873.291,11.953.125,0,0,0,0,0,0,49.296.875,11.953.125,0
2/28/2022 4:00,1.000.741.333,48.671.875,8.558.654.785,125,0,0,0,0,0,0,48.671.875,125,0
2/28/2022 5:00,100.079.187,4.796.875,8.434.753.418,125,0,0,0,0,0,0,4.796.875,125,0
2/28/2022 6:00,1.001.028.992,47.109.375,904.876.709,1.328.125,150.049,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,47.109.375,1.328.125,8.008.442
2/28/2022 7:00,1.001.618.591,46.328.125,854.888.916,2.109.375,1.193.489.456,7.811.717.033,6.281.271.935,5.012.162.209,6.180.042.744,6.595.421.791,46.328.125,2.109.375,4.381.551.027
2/28/2022 8:00,1.002.181.274,4.546.875,7.702.026.367,7.890.625,4.806.518.173,3.418.684.769,3.181.203.079,2.763.045.692,3.484.155.655,3.304.838.943,4.546.875,7.890.625,2.095.844.631
2/28/2022 9:00,1.002.228.516,446.875,6.857.910.156,209.375,9.372.830.963,6.508.059.692,7.699.768.829,6.212.250.137,8.307.855.988,606.932.373,446.875,209.375,4.417.008.934
2/28/2022 10:00,1.002.513.733,43.984.375,6.332.397.461,309.375,1.595.964.508,1.241.119.385,1.318.257.904,1.148.338.242,1.414.494.476,1.188.499.146,43.984.375,309.375,7.906.673.661
2/28/2022 11:00,1.002.409.424,4.359.375,6.459.655.762,39.296.875,2.240.920.105,1.615.138.855,1.909.662.781,1.615.875.854,2.105.932.922,1.628.752.136,4.359.375,39.296.875,1.111.628.265
2/28/2022 12:00,1.002.252.441,43.359.375,5.780.029.297,4.5625,1.952.932.739,147.019.043,1.824.187.775,1.448.552.551,1.949.848.633,1.443.509.064,43.359.375,4.5625,1.008.922.119
2/28/2022 13:00,1.002.041.382,43.359.375,5.383.605.957,56.015.625,31.735.495,2.384.774.933,2.605.968.018,2.228.792.419,2.949.076.233,2.351.602.478,43.359.375,56.015.625,1.569.376.358
2/28/2022 14:00,1.001.754.822,4.359.375,5.354.614.258,5.765.625,2.594.980.164,1.920.638.733,2.112.584.686,1.827.532.959,2.321.652.832,1.851.611.938,4.359.375,5.765.625,1.262.900.131
2/28/2022 15:00,1.001.549.683,43.984.375,5.271.606.445,60.390.625,2.439.855.194,182.174.881,2.245.642.548,1.783.278.503,2.398.587.799,1.743.615.112,43.984.375,60.390.625,1.243.272.797
2/28/2022 16:00,1.001.432.983,44.609.375,5.269.470.215,50.703.125,1.388.337.555,1.023.445.663,1.194.120.331,9.916.113.281,1.297.594.452,1.033.953.247,44.609.375,50.703.125,6.929.062.576
2/28/2022 17:00,1.001.734.192,453.125,5.578.308.105,3.9375,2.878.839.302,2.422.674.751,2.262.610.054,1.955.543.709,2.132.102.585,2.211.886.406,453.125,3.9375,1.386.365.681
2/28/2022 18:00,1.002.152.039,4.578.125,5.881.347.656,31.953.125,871.784.449,87.629.354,507.751.644,647.414.088,511.527.956,639.193.773,4.578.125,31.953.125,4.053.965.449
2/28/2022 19:00,1.002.845.398,45.859.375,620.513.916,3.015.625,0,0,1.325.722,1.177.117,1.226.686,0,45.859.375,3.015.625,3.729.525
2/28/2022 20:00,100.330.719,45.703.125,6.333.312.988,27.265.625,0,0,1.325.722,1.177.117,1.226.686,0,45.703.125,27.265.625,3.729.525
2/28/2022 21:00,1.003.669.067,4.546.875,6.666.259.766,22.578.125,0,0,0,0,0,0,4.546.875,22.578.125,0
2/28/2022 22:00,1.003.739.014,450.390.625,6.959.991.456,182.421.875,0,0,662.861,588.558,613.343,0,450.390.625,182.421.875,1.864.762
2/28/2022 23:00,100.380.896,44.609.375,7.253.723.145,1.390.625,0,0,1.325.722,1.177.117,1.226.686,0,44.609.375,1.390.625,3.729.525
3/1/2022 00:00,1.003.545.715,440.625,7.129.516.602,1.25,0,0,1.325.722,1.177.117,1.226.686,0,440.625,1.25,3.729.525
3/1/2022 01:00,100.333.844,4.359.375,7.133.789.063,10.703.125,0,0,1.325.722,1.177.117,1.226.686,0,4.359.375,10.703.125,3.729.525
3/1/2022 02:00,1.002.974.854,4.296.875,7.243.041.992,8.671.875,0,0,1.325.722,1.177.117,1.226.686,0,4.296.875,8.671.875,3.729.525
3/1/2022 03:00,1.002.467.285,42.421.875,732.208.252,6.015.625,0,0,1.325.722,1.177.117,1.226.686,0,42.421.875,6.015.625,3.729.525
3/1/2022 04:00,1.002.030.762,41.796.875,7.301.025.391,296.875,0,0,1.325.722,1.177.117,1.226.686,0,41.796.875,296.875,3.729.525
3/1/2022 05:00,1.001.928.284,4.109.375,7.336.425.781,546.875,0,0,1.325.722,1.177.117,1.226.686,0,4.109.375,546.875,3.729.525
3/1/2022 06:00,1.001.903.198,40.390.625,7.333.374.023,-2.109.375,150.049,0,1.325.722,1.177.117,1.226.686,1.149.629,40.390.625,-2.109.375,6.379.643
3/1/2022 07:00,1.001.706.299,39.765.625,7.324.829.102,-34.375,8.356.225.967,5.355.489.254,4.364.277.363,3.334.771.156,4.010.035.515,3.885.746.479,39.765.625,-34.375,2.930.654.573
3/1/2022 08:00,1.001.807.495,390.625,732.635.498,-1.796.875,4.027.614.212,2.936.071.968,3.129.234.695,2.568.703.842,3.339.897.537,2.848.206.139,390.625,-1.796.875,1.884.972.839
3/1/2022 09:00,1.002.014.282,3.828.125,7.381.286.621,9.375,5.387.357.712,3.981.434.631,4.281.287.384,3.603.389.359,465.367.775,3.894.023.514,3.828.125,9.375,2.580.117.035
3/1/2022 10:00,1.002.155.212,3.765.625,7.346.191.406,390.625,9.269.625.092,7.052.030.945,7.692.821.503,6.537.613.678,8.410.930.634,7.101.340.485,3.765.625,390.625,4.606.436.234
3/1/2022 11:00,1.002.027.985,371.484.375,7.516.937.256,44.140.625,8.647.196.579,6.679.613.495,7.115.840.531,6.134.026.146,7.713.112.259,673.324.585,371.484.375,44.140.625,4.302.303.486
3/1/2022 12:00,1.001.900.757,36.640.625,7.687.683.105,4.921.875,8.024.768.066,6.307.196.045,6.538.859.558,5.730.438.614,7.015.293.884,6.365.151.215,36.640.625,4.921.875,3.998.170.738
3/1/2022 13:00,1.001.012.329,3.625,7.756.652.832,828.125,1.267.297.211,9.532.254.028,1.018.987.579,8.684.537.506,110.597.084,9.247.797.394,3.625,828.125,6.138.714.523
3/1/2022 14:00,1.000.272.827,359.375,7.541.503.906,12.734.375,1.181.338.348,8.988.172.913,9.695.014.191,8.303.451.538,1.069.274.216,8.973.309.326,359.375,12.734.375,5.846.607.361
3/1/2022 15:00,1.000.003.845,35.859.375,7.842.712.402,1.359.375,8.345.854.187,5.810.340.118,7.869.502.258,5.974.085.236,8.543.500.519,5.244.721.222,35.859.375,1.359.375,4.178.800.354
3/1/2022 16:00,9.996.154.175,3.578.125,8.719.482.422,65.625,4.669.223.404,3.670.497.131,3.283.813.858,3.077.453.423,355.137.825,3.565.689.468,3.578.125,65.625,2.181.805.553
3/1/2022 17:00,9.995.744.629,35.703.125,8.867.492.676,625,2.387.578.964,1.695.090.485,1.580.923.748,1.317.899.609,1.581.933.975,1.476.123.714,35.703.125,625,100.395.505
3/1/2022 18:00,9.997.720.337,3.5625,9.763.183.594,-4.453.125,669.218.361,441.404.373,279.727.399,213.058.084,236.750.349,33.799.094,3.5625,-4.453.125,2.178.149.506
3/1/2022 19:00,9.996.439.819,353.125,9.999.694.824,-65.625,150.049,0,1.325.722,1.177.117,1.226.686,0,353.125,-65.625,5.230.014
3/1/2022 20:00,9.995.361.938,34.921.875,9.999.694.824,-65.625,150.049,0,1.325.722,1.177.117,1.226.686,0,34.921.875,-65.625,5.230.014
3/1/2022 21:00,9.994.205.627,344.140.625,9.999.694.824,-62.890.625,150.049,0,1.325.722,1.177.117,1.226.686,0,344.140.625,-62.890.625,5.230.014
3/1/2022 22:00,9.993.049.316,3.390.625,9.999.694.824,-6.015.625,150.049,0,1.325.722,1.177.117,1.226.686,0,3.390.625,-6.015.625,5.230.014
3/1/2022 23:00,9.988.008.423,33.359.375,9.999.694.824,-578.125,150.049,0,1.325.722,1.177.117,1.226.686,1.149.629,33.359.375,-578.125,6.379.643
3/2/2022 00:00,9.984.520.264,32.890.625,9.999.694.824,-6.328.125,150.049,0,1.325.722,1.177.117,1.226.686,1.149.629,32.890.625,-6.328.125,6.379.643
3/2/2022 01:00,9.983.406.982,32.421.875,9.999.694.824,-6.796.875,150.049,0,1.325.722,1.177.117,1.226.686,1.149.629,32.421.875,-6.796.875,6.379.643
3/2/2022 02:00,9.977.231.445,3.203.125,9.999.694.824,-7.109.375,150.049,0,1.325.722,1.177.117,1.226.686,1.149.629,3.203.125,-7.109.375,6.379.643
3/2/2022 03:00,9.971.369.629,315.625,9.999.694.824,-6.484.375,150.049,0,1.325.722,1.177.117,1.226.686,0,315.625,-6.484.375,5.230.014
3/2/2022 04:00,9.964.240.112,31.171.875,9.999.694.824,-578.125,150.049,0,1.325.722,1.177.117,1.226.686,0,31.171.875,-578.125,5.230.014
3/2/2022 05:00,9.957.879.639,3.078.125,9.999.694.824,-5.390.625,0,0,1.325.722,1.177.117,1.226.686,0,3.078.125,-5.390.625,3.729.525
3/2/2022 06:00,9.950.509.644,3.046.875,9.999.694.824,-5.546.875,150.049,0,1.325.722,1.177.117,1.226.686,0,3.046.875,-5.546.875,5.230.014
3/2/2022 07:00,9.951.931.763,30.234.375,9.999.694.824,-46.875,106.084.609,1.053.832.531,692.026.973,60.621.506,555.688.679,64.609.158,30.234.375,-46.875,4.614.700.913
3/2/2022 08:00,9.949.932.251,3,9.999.694.824,46.875,1.565.460.777,1.821.973.801,1.574.030.018,1.493.878.651,1.475.825.691,1.510.152.721,3,46.875,9.441.321.659
3/2/2022 09:00,9.948.981.934,296.875,9.999.694.824,28.125,162.157.917,183.858.757,1.546.852.684,1.493.760.872,1.449.697.304,1.406.341.267,296.875,28.125,9.356.818.867
3/2/2022 10:00,9.942.793.579,29.453.125,9.999.694.824,6.640.625,3.040.592.003,3.532.212.448,2.979.958.344,2.946.793.556,2.939.261.818,2.909.481.239,29.453.125,6.640.625,1.834.829.941
3/2/2022 11:00,9.940.108.643,2.921.875,9.577.941.895,15.234.375,9.749.758.911,1.128.090.515,8.914.373.779,9.141.265.869,8.817.676.544,9.451.514.435,2.921.875,15.234.375,5.735.549.469
3/2/2022 12:00,9.936.462.402,29.140.625,966.003.418,2.953.125,4.173.211.365,3.105.479.736,3.783.768.311,3.075.435.181,3.980.517.883,3.167.273.865,29.140.625,2.953.125,2.128.568.634
3/2/2022 13:00,9.927.165.527,29.296.875,8.993.835.449,90.546.875,4.246.184.387,2.858.641.663,4.033.027.649,2.953.296.204,4.432.360.535,2.470.301.971,29.296.875,90.546.875,2.099.381.241
3/2/2022 14:00,9.924.268.188,29.921.875,9.412.536.621,3.984.375,3.251.832.886,234.734.024,2.725.654.907,2.227.362.823,2.986.064.453,2.362.832.642,29.921.875,3.984.375,1.590.108.795
3/2/2022 15:00,9.918.319.702,3.125,9.302.062.988,3.546.875,1.101.345.749,1.018.857.803,7.912.753.296,7.865.278.625,8.323.787.689,9.971.673.584,3.125,3.546.875,5.527.552.871
3/2/2022 16:00,9.915.163.574,32.578.125,9.713.439.941,1.765.625,3.693.755.341,2.751.528.931,2.964.049.721,243.886.776,3.108.667.183,2.541.829.872,32.578.125,1.765.625,1.749.869.881
3/2/2022 17:00,9.914.880.981,3.375,9.761.657.715,11.171.875,1.478.582.478,1.053.181.076,998.268.795,8.306.911.469,1.056.421.757,9.700.570.107,3.375,11.171.875,6.387.202.264
3/2/2022 18:00,991.390.686,34.296.875,950.592.041,5.859.375,892.791.271,558.677.852,353.967.816,262.496.978,285.817.802,370.180.577,34.296.875,5.859.375,2.723.932.296
3/2/2022 19:00,9.913.255.615,34.453.125,9.814.147.949,28.125,0,0,1.325.722,1.177.117,1.226.686,0,34.453.125,28.125,3.729.525
3/2/2022 20:00,9.909.986.572,34.296.875,9.999.694.824,1.328.125,0,0,1.325.722,1.177.117,1.226.686,0,34.296.875,1.328.125,3.729.525
3/2/2022 21:00,990.784.668,3.390.625,9.999.694.824,78.125,150.049,0,1.325.722,1.177.117,1.226.686,1.149.629,3.390.625,78.125,6.379.643
3/2/2022 22:00,990.383.667,334.375,9.999.694.824,15.625,0,0,1.325.722,1.177.117,1.226.686,0,334.375,15.625,3.729.525
3/2/2022 23:00,9.898.859.863,32.890.625,9.999.694.824,-859.375,0,0,1.325.722,1.177.117,1.226.686,0,32.890.625,-859.375,3.729.525
3/3/2022 00:00,9.894.435.425,32.421.875,9.999.694.824,-125,0,0,1.325.722,1.177.117,1.226.686,0,32.421.875,-125,3.729.525
3/3/2022 01:00,9.890.837.402,31.953.125,9.999.694.824,-2.890.625,0,0,0,1.177.117,1.226.686,0,31.953.125,-2.890.625,2.403.802
